ID,isomeric_smiles,canonical_smiles,Database,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
nubbe_code_135,OC(/C=C/C1=CC(OC)=C(C=C1)O)=O,COc1cc(C=CC(=O)O)ccc1O,NuBBE,10,4,0,0.7142857142857143,0.2857142857142857,0.0,0.1,0.0,194.0579088,14,1,0,1,0,0,1,0,0
nubbe_code_136,OC(/C=C/C1=CC(OC)=C(O)C(OC)=C1)=O,COc1cc(C=CC(=O)O)cc(OC)c1O,NuBBE,11,5,0,0.6875,0.3125,0.0,0.18181818181818182,0.0,224.068473484,16,1,0,1,0,0,1,0,0
nubbe_code_137,OC1=CC=C(/C=C/C(O[C@H]2[C@H](O)[C@H](O)C[C@]([C@@](O)=O)(O)C2)=O)C=C1O,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,NuBBE,16,9,0,0.64,0.36,0.0,0.375,0.25,354.09508215599993,25,2,1,1,0,0,1,0,0
nubbe_code_138,OC1=CC(C(O)=O)=CC(O)=C1O,O=C(O)c1cc(O)c(O)c(O)c1,NuBBE,7,5,0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,170.021523292,12,1,0,1,0,0,1,0,0
nubbe_code_139,O=C1c2c(O[C@@H]([C@H]1O)c1cc(O)c(cc1)O)cc(cc2O)O,O=C1C(O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,NuBBE,15,7,0,0.6818181818181818,0.3181818181818182,0.0,0.13333333333333333,0.13333333333333333,304.058302724,22,3,1,2,1,1,2,0,0
nubbe_code_141,O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(OC)C(O)=C3,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1O,NuBBE,16,7,0,0.6956521739130435,0.30434782608695654,0.0,0.25,0.125,320.089602852,23,3,1,2,1,1,2,0,0
nubbe_code_142,OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O,O=c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NuBBE,27,17,0,0.6136363636363636,0.38636363636363635,0.0,0.4444444444444444,0.37037037037037035,626.1482995,44,5,2,3,3,2,3,0,0
nubbe_code_143,C[C@@]1(C)CCC[C@@]2(C)[C@]([H])1[C@@H](OC(C)=O)C[C@]3(C)C2CC[C@](C)(C=C)O3,C=C[C@@]1(C)CCC2[C@@](C)(C[C@H](OC(C)=O)[C@H]3C(C)(C)CCC[C@]23C)O1,NuBBE,22,3,0,0.88,0.12,0.0,0.8636363636363636,0.2727272727272727,348.26644501199996,25,3,3,0,1,1,0,0,0
nubbe_code_144,C[C@@]1(C)CCC[C@@]2(C)[C@]([H])1[C@@H](OC(CC(O)=O)=O)C[C@]3(C)C2CC[C@](C)(C=C)O3,C=C[C@@]1(C)CCC2[C@@](C)(C[C@H](OC(=O)CC(=O)O)[C@H]3C(C)(C)CCC[C@]23C)O1,NuBBE,23,5,0,0.8214285714285714,0.17857142857142858,0.0,0.8260869565217391,0.2608695652173913,392.25627425199997,28,3,3,0,1,1,0,0,0
nubbe_code_145,C[C@@]1(C)CCC[C@@]2(C)[C@]([H])1[C@@H](OC(CC(OCCCC)=O)=O)C[C@]3(C)C2CC[C@](C)(C=C)O3,C=C[C@@]1(C)CCC2[C@@](C)(C[C@H](OC(=O)CC(=O)OCCCC)[C@H]3C(C)(C)CCC[C@]23C)O1,NuBBE,27,5,0,0.84375,0.15625,0.0,0.8518518518518519,0.2222222222222222,448.31887450799996,32,3,3,0,1,1,0,0,0
nubbe_code_146,CC([C@H](CC[C@@]([C@]([H])1CC[C@]([C@](CC[C@@]4([H])[C@@](CC[C@]([C@@]([H])4[C@@H](CC5)[C@](C)=C)5[C@@](O)=O)3C)2[H])3C)2C)O)1C,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,NuBBE,30,3,0,0.9090909090909091,0.09090909090909091,0.0,0.9,0.3333333333333333,456.36034539599996,33,5,5,0,0,0,0,0,0
nubbe_code_147,COC2=C(OC)C(O)=C1C(C=C(C)OC1=C2)=O,COc1cc2oc(C)cc(=O)c2c(O)c1OC,NuBBE,12,5,0,0.7058823529411765,0.29411764705882354,0.0,0.25,0.0,236.068473484,17,2,0,2,1,0,2,0,0
nubbe_code_148,OC(C1=CC(C/C=C(C)/C)=C(O[C@](CC/C=C(C)/C)(C)C=C2)C2=C1)=O,CC(C)=CCC[C@@]1(C)C=Cc2cc(C(=O)O)cc(CC=C(C)C)c2O1,NuBBE,22,3,0,0.88,0.12,0.0,0.4090909090909091,0.045454545454545456,340.20384475599997,25,2,1,1,1,1,1,0,0
nubbe_code_149,OC(C2=CC=C1OC(C)(C=CC1=C2)C)=O,CC1(C)C=Cc2cc(C(=O)O)ccc2O1,NuBBE,12,3,0,0.8,0.2,0.0,0.25,0.0,204.078644244,15,2,1,1,1,1,1,0,0
nubbe_code_150,O=C(C2=CC=C1OC(C)(C=CC1=C2)C)OC,COC(=O)c1ccc2c(c1)C=CC(C)(C)O2,NuBBE,13,3,0,0.8125,0.1875,0.0,0.3076923076923077,0.0,218.094294308,16,2,1,1,1,1,1,0,0
nubbe_code_151,O=C(OC)C1=CC(O)=C(OC(C)(C)C=C2)C2=C1,COC(=O)c1cc(O)c2c(c1)C=CC(C)(C)O2,NuBBE,13,4,0,0.7647058823529411,0.23529411764705882,0.0,0.3076923076923077,0.0,234.089208928,17,2,1,1,1,1,1,0,0
